ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
NEE,2024-03-18,104.345,104.503,93.876939,93.876939,0.0,5.6549,7,60.17,68.061,27.1351,4.49,2.9514,11.334237,166.5305,16.653054,0.599307,110.52999299999999,110.52999299999999,6.1849929999999915,61.849929999999915,True
NEE,2024-03-19,105.181,105.347,93.949061,93.949061,0.0,5.6428,7,61.27,68.061,26.2527,4.4665,2.9487,11.603869,170.4922,17.049217,0.61127,110.998278,110.998278,5.817278000000002,58.17278000000002,True
NEE,2024-03-20,105.952,106.127,94.076827,94.076827,0.0,5.5796,7,62.2,68.061,25.5353,4.412,2.9459,11.813911,173.5782,17.357825,0.621012,111.434652,111.434652,5.482652000000002,54.826520000000016,True
NEE,2024-03-21,105.196,105.396,94.144463,94.144463,0.0,5.5648,7,61.36,68.061,25.8648,4.4104,2.9432,11.443739,168.1394,16.813943,0.609905,110.958406,110.958406,5.762405999999999,57.624059999999986,True
NEE,2024-03-22,105.619,105.827,94.26601,94.26601,0.0,5.5267,7,61.78,68.061,25.6205,4.3676,2.9405,11.551338,169.7203,16.972034,0.613979,111.238044,111.238044,5.619044000000002,56.190440000000024,True
NEE,2024-03-25,105.986,106.202,94.219328,94.219328,0.0,5.5558,7,62.61,68.061,25.5471,4.3822,2.9322,12.014088,176.5194,17.651938,0.62535,111.871266,111.871266,5.885266000000001,58.852660000000014,True
NEE,2024-03-26,105.618,105.843,94.201987,94.201987,0.0,5.5784,7,61.43,68.061,25.9364,4.3841,2.9295,11.453376,168.281,16.828102,0.609724,111.030089,111.030089,5.412089000000009,54.12089000000009,True
NEE,2024-03-27,107.042,107.292,94.302625,94.302625,0.0,5.5541,7,63.79,68.061,26.2673,4.3591,2.9268,13.053914,191.7972,19.179725,0.641584,113.48235000000001,113.48235000000001,6.440350000000009,64.4035000000001,True
NEE,2024-03-28,107.114,107.373,94.260345,94.260345,0.0,5.5822,7,63.91,68.061,25.9078,4.381,2.924,12.995017,190.9319,19.093189,0.643159,113.353534,113.353534,6.239533999999992,62.39533999999992,True
NEE,2024-04-01,106.724,106.991,94.085185,94.085185,0.0,5.6461,7,63.38,68.061,26.3839,4.4685,2.9131,12.877575,189.2063,18.920634,0.638401,113.005819,113.005819,6.281818999999999,62.81818999999998,True
NEE,2024-04-02,106.1,106.375,94.046379,94.046379,0.0,5.6492,7,62.88,68.061,26.5142,4.4902,2.9103,12.609051,185.261,18.526101,0.632355,112.57248,112.57248,6.4724800000000045,64.72480000000004,True
NEE,2024-04-03,105.933,106.217,94.130927,94.130927,0.0,5.6202,7,62.55,68.061,26.7524,4.4819,2.9076,12.473355,183.2673,18.326727,0.628032,112.457654,112.457654,6.524653999999998,65.24653999999998,True
NEE,2024-04-04,106.7,107.008,94.168885,94.168885,0.0,5.6108,7,63.73,68.061,26.2738,4.4521,2.9049,13.025271,191.3764,19.137641,0.642128,113.306526,113.306526,6.606526000000002,66.06526000000002,True
NEE,2024-04-05,107.387,107.703,94.066166,94.066166,0.0,5.657,7,64.18,68.061,26.9293,4.5088,2.9021,13.627614,200.2264,20.022645,0.649891,114.08881099999999,114.08881099999999,6.701810999999992,67.01810999999992,True
NEE,2024-04-08,107.77,108.095,94.046001,94.046001,0.0,5.6723,7,64.86,68.061,25.4046,4.5539,2.8939,13.469438,197.9024,19.790241,0.658309,113.836242,113.836242,6.066242000000003,60.662420000000026,True
NEE,2024-04-09,108.405,108.738,94.12638,94.12638,0.0,5.6411,7,65.38,68.061,26.112,4.5272,2.8912,14.070128,206.7282,20.672817,0.664481,114.79919699999999,114.79919699999999,6.394196999999991,63.94196999999992,True
NEE,2024-04-10,107.13,107.472,93.725241,93.725241,0.0,5.8015,7,64.01,68.061,26.2507,4.6953,2.8884,13.348102,196.1197,19.611966,0.650891,113.33720699999999,113.33720699999999,6.207206999999997,62.07206999999997,True
NEE,2024-04-11,107.128,107.495,93.666725,93.666725,0.0,5.8042,7,63.94,68.061,26.1174,4.7257,2.8857,13.263663,194.879,19.487902,0.650475,113.154627,113.154627,6.026627000000005,60.26627000000005,True
NEE,2024-04-12,107.304,107.679,93.723557,93.723557,0.0,5.7932,7,63.08,68.061,26.9838,4.6881,2.883,13.003395,191.055,19.105498,0.639197,112.829055,112.829055,5.525054999999995,55.25054999999995,True
NEE,2024-04-15,106.046,106.429,93.57593,93.57593,0.0,5.8568,7,62.75,68.061,27.0092,4.7462,2.8747,12.813486,188.2647,18.826471,0.635897,112.402401,112.402401,6.356400999999991,63.564009999999904,True
NEE,2024-04-16,104.96,105.351,93.466391,93.466391,0.0,5.8962,7,61.7,68.061,27.6421,4.7873,2.872,12.413627,182.3897,18.23897,0.624078,111.705361,111.705361,6.745361000000003,67.45361000000003,True
NEE,2024-04-17,106.533,106.933,93.549478,93.549478,0.0,5.8728,7,63.79,68.061,26.4343,4.749,2.8693,13.258476,194.8028,19.480281,0.648638,113.029759,113.029759,6.496758999999997,64.96758999999997,True
NEE,2024-04-18,106.519,106.944,93.507349,93.507349,0.0,5.8906,7,64.01,68.061,25.1678,4.7824,2.8665,12.912388,189.7178,18.971785,0.651299,112.479134,112.479134,5.9601339999999965,59.601339999999965,True
NEE,2024-04-19,107.269,107.703,93.53286,93.53286,0.0,5.8864,7,64.3,68.061,26.0956,4.7778,2.8638,13.467812,197.8785,19.787852,0.655469,113.320712,113.320712,6.051711999999995,60.51711999999995,True
NEE,2024-04-22,107.827,108.268,93.605345,93.605345,0.0,5.8751,7,65.31,68.061,25.8879,4.7758,2.8556,14.029964,206.138,20.613805,0.668022,114.21915,114.21915,6.392150000000001,63.92150000000001,True
NEE,2024-04-23,108.6,109.05,93.72569,93.72569,0.0,5.8315,7,66.2,68.061,25.1095,4.7522,2.8528,14.282851,209.8537,20.985365,0.678916,114.711055,114.711055,6.1110550000000075,61.110550000000075,True
NEE,2024-04-24,109.106,109.565,93.688912,93.688912,0.0,5.8569,7,66.56,68.061,25.446,4.7631,2.8501,14.658308,215.3701,21.537012,0.683422,115.225924,115.225924,6.119924000000012,61.19924000000012,True
NEE,2024-04-25,107.871,108.355,93.607728,93.607728,0.0,5.8884,7,66.9,68.061,24.6282,4.8128,2.8474,14.594922,214.4388,21.443882,0.689526,115.05161,115.05161,7.1806100000000015,71.80610000000001,True
NEE,2024-04-26,108.64,109.131,93.671892,93.671892,0.0,5.869,7,65.99,68.061,24.7564,4.8122,2.8446,14.027421,206.1007,20.610069,0.677543,114.281961,114.281961,5.641960999999995,56.41960999999995,True
NEE,2024-04-30,109.311,109.82,93.67287,93.67287,0.0,5.9019,7,66.97,68.061,24.231,4.8354,2.8337,14.460192,212.4593,21.245926,0.690967,114.918796,114.918796,5.607795999999993,56.07795999999993,True
NEE,2024-05-01,110.589,111.105,93.744472,93.744472,0.0,5.8762,7,68.61,68.061,24.4022,4.7917,2.8309,15.614949,229.4258,22.942576,0.710103,116.687048,116.687048,6.098048000000006,60.98048000000006,True
NEE,2024-05-02,110.25,110.792,93.941886,93.941886,0.0,5.8139,7,68.85,68.061,25.1015,4.7354,2.8282,16.006018,235.1716,23.517162,0.710223,117.459048,117.459048,7.209047999999996,72.09047999999996,True
NEE,2024-05-03,112.539,113.089,94.162262,94.162262,0.0,5.7448,7,70.14,68.061,23.9948,4.6596,2.8255,16.437724,241.5145,24.151454,0.725986,118.313716,118.313716,5.774715999999998,57.74715999999998,True
NEE,2024-05-06,113.026,113.584,94.262675,94.262675,0.0,5.7264,7,71.25,68.061,24.4908,4.6453,2.8172,17.406567,255.7495,25.574947,0.736771,119.83762200000001,119.83762200000001,6.811622000000014,68.11622000000014,True
NEE,2024-05-07,113.791,114.357,94.276643,94.276643,0.0,5.741,7,71.95,68.061,24.9956,4.6348,2.8145,18.098105,265.91,26.591003,0.74267,120.86764600000001,120.86764600000001,7.076646000000011,70.76646000000011,True
NEE,2024-05-08,114.637,115.212,94.258074,94.258074,0.0,5.7498,7,72.85,68.061,25.6047,4.6485,2.8118,19.000343,279.1663,27.916635,0.750539,122.174709,122.174709,7.537708999999992,75.37708999999992,True
NEE,2024-05-09,116.83,117.43,94.297082,94.297082,0.0,5.746,7,74.58,68.061,25.5898,4.628,2.809,20.256835,297.6276,29.76276,0.767319,124.059842,124.059842,7.229842000000005,72.29842000000005,True
NEE,2024-05-10,115.927,116.536,94.23591,94.23591,0.0,5.779,7,73.79,68.061,25.461,4.6592,2.8063,19.624752,288.3406,28.834059,0.760718,123.069969,123.069969,7.142968999999994,71.42968999999994,True
NEE,2024-05-13,116.913,117.529,94.255058,94.255058,0.0,5.7916,7,74.58,68.061,24.8596,4.6587,2.7981,19.979424,293.5517,29.355168,0.770464,123.61022600000001,123.61022600000001,6.697226000000015,66.97226000000015,True
NEE,2024-05-14,117.693,118.318,94.334509,94.334509,0.0,5.7705,7,75.42,68.061,25.9239,4.6313,2.7953,21.004461,308.6122,30.861224,0.773665,125.19573299999999,125.19573299999999,7.502732999999992,75.02732999999992,True
NEE,2024-05-15,119.872,120.505,94.533703,94.533703,0.0,5.6951,7,77.05,68.061,25.9392,4.5541,2.7926,22.210158,326.3272,32.632719,0.786538,127.16642200000001,127.16642200000001,7.2944220000000115,72.94422000000012,True
NEE,2024-05-16,120.115,120.773,94.525834,94.525834,0.0,5.7098,7,76.41,68.061,25.9767,4.573,2.7899,21.728215,319.2461,31.924614,0.78111,126.450448,126.450448,6.3354479999999995,63.35447999999999,True
NEE,2024-05-17,119.301,119.968,94.479017,94.479017,0.0,5.7295,7,76.09,68.061,25.7335,4.5985,2.7871,21.401547,314.4465,31.444651,0.779656,125.92366799999999,125.92366799999999,6.62266799999999,66.2266799999999,True
NEE,2024-05-20,119.321,119.996,94.49447,94.49447,0.0,5.7398,7,75.87,68.061,25.8222,4.6197,2.7789,21.254073,312.2797,31.227973,0.777633,125.722443,125.722443,6.401443,64.01443,True
NEE,2024-05-21,120.062,120.745,94.507119,94.507119,0.0,5.7402,7,76.95,68.061,25.2313,4.6102,2.7762,21.87121,321.3471,32.134712,0.7895,126.641831,126.641831,6.579830999999999,65.79830999999999,True
NEE,2024-05-22,119.585,120.277,94.471263,94.471263,0.0,5.7615,7,76.32,68.061,25.5885,4.6312,2.7734,21.516924,316.1417,31.614171,0.782731,126.08543399999999,126.08543399999999,6.5004339999999985,65.00433999999998,True
NEE,2024-05-23,118.023,118.748,94.35032,94.35032,0.0,5.8105,7,75.32,68.061,25.3308,4.6882,2.7707,20.678796,303.8273,30.382734,0.775721,124.733054,124.733054,6.7100539999999995,67.10054,True
NEE,2024-05-24,119.61,120.343,94.317904,94.317904,0.0,5.8212,7,76.61,68.061,26.0514,4.7081,2.768,21.980642,322.955,32.295497,0.784818,126.613401,126.613401,7.003400999999997,70.03400999999997,True
NEE,2024-05-28,120.377,121.11,94.322267,94.322267,0.0,5.8376,7,77.53,68.061,25.9798,4.7407,2.757,22.679991,333.2303,33.323031,0.793528,127.645298,127.645298,7.2682980000000015,72.68298000000001,True
NEE,2024-05-29,119.33,120.072,94.218583,94.218583,0.0,5.8644,7,76.68,68.061,26.369,4.7915,2.7543,22.192483,326.0675,32.606749,0.785536,126.825332,126.825332,7.495332000000005,74.95332000000005,True
NEE,2024-05-30,121.156,121.906,94.33197,94.33197,0.0,5.8257,7,78.19,68.061,26.827,4.7594,2.7515,23.516319,345.5182,34.551823,0.795814,128.883793,128.883793,7.727792999999991,77.27792999999991,True
NEE,2024-06-03,121.37,122.145,94.624515,94.624515,0.0,5.7542,7,77.71,68.061,25.9503,4.6428,2.7406,22.648548,332.7683,33.276832,0.79325,127.901347,127.901347,6.531346999999997,65.31346999999997,True
NEE,2024-06-04,120.85,121.633,94.736847,94.736847,0.0,5.7292,7,77.15,68.061,26.8653,4.5806,2.7379,22.46979,330.1419,33.014189,0.783664,127.751036,127.751036,6.901036000000005,69.01036000000005,True
NEE,2024-06-05,120.564,121.356,94.846652,94.846652,0.0,5.6966,7,77.05,68.061,26.026,4.5397,2.7351,22.026134,323.6234,32.362338,0.785259,127.20899,127.20899,6.644990000000007,66.44990000000007,True
NEE,2024-06-06,120.375,121.175,94.884193,94.884193,0.0,5.6923,7,76.7,68.061,26.0076,4.5195,2.7324,21.712265,319.0118,31.90118,0.781834,126.78537299999999,126.78537299999999,6.410372999999993,64.10372999999993,True
NEE,2024-06-07,119.456,120.281,94.664777,94.664777,0.0,5.7797,7,75.39,68.061,26.2941,4.629,2.7296,20.88717,306.8889,30.688893,0.771032,125.35367,125.35367,5.897669999999991,58.97669999999991,True
NEE,2024-06-10,120.31,121.143,94.60523,94.60523,0.0,5.8058,7,76.97,68.061,26.0724,4.6732,2.7214,22.071688,324.2927,32.429269,0.786658,127.03449900000001,127.03449900000001,6.724499000000009,67.24499000000009,True
NEE,2024-06-11,116.087,116.929,94.717984,94.717984,0.0,5.7791,7,72.74,68.061,26.8392,4.6306,2.7187,19.059384,280.0338,28.003381,0.743669,122.721365,122.721365,6.6343650000000025,66.34365000000003,True
NEE,2024-06-12,116.175,117.025,94.882438,94.882438,0.0,5.7236,7,72.26,68.061,25.5627,4.5661,2.7159,18.142415,266.5611,26.656107,0.740752,121.538545,121.538545,5.363545000000002,53.63545000000002,True
NEE,2024-06-13,117.256,118.114,95.007687,95.007687,0.0,5.6857,7,73.18,68.061,24.8669,4.4983,2.7132,18.466465,271.3222,27.132223,0.751397,122.13991,122.13991,4.88391,48.8391,True
NEE,2024-06-14,116.63,117.513,95.02311,95.02311,0.0,5.6908,7,73.06,68.061,26.0688,4.4775,2.7105,18.816142,276.4599,27.645993,0.745833,122.669103,122.669103,6.039103000000011,60.391030000000114,True
NEE,2024-06-17,116.149,117.041,94.933518,94.933518,0.0,5.7494,7,72.31,68.061,25.9187,4.5236,2.7023,18.229269,267.8372,26.783718,0.739131,121.71723600000001,121.71723600000001,5.568236000000013,55.68236000000013,True
NEE,2024-06-18,113.954,114.862,95.019052,95.019052,0.0,5.7242,7,70.44,68.061,26.0845,4.4928,2.6995,16.898851,248.2897,24.828975,0.71762,119.848027,119.848027,5.894027000000008,58.94027000000008,True
NEE,2024-06-20,115.485,116.402,94.996158,94.996158,0.0,5.7469,7,72.46,68.061,25.9391,4.5046,2.694,18.299554,268.8699,26.886986,0.74011,121.88314399999999,121.88314399999999,6.398143999999988,63.98143999999988,True
NEE,2024-06-21,116.519,117.46,95.006409,95.006409,0.0,5.7447,7,72.81,68.061,25.7075,4.5064,2.6913,18.455791,271.1654,27.11654,0.744472,122.122949,122.122949,5.603949,56.03949,True
NEE,2024-06-24,117.606,118.556,95.062938,95.062938,0.0,5.7374,7,73.85,68.061,25.4496,4.5102,2.6831,19.085971,280.4244,28.042445,0.756184,123.105383,123.105383,5.499383000000009,54.99383000000009,True
NEE,2024-06-25,116.45,117.408,95.044226,95.044226,0.0,5.7591,7,72.98,68.061,25.9181,4.5041,2.6804,18.620473,273.585,27.358502,0.745384,122.402728,122.402728,5.952727999999993,59.527279999999934,True
NEE,2024-06-26,116.71,117.677,94.959117,94.959117,0.0,5.7907,7,73.37,68.061,25.6046,4.5574,2.6776,18.824259,276.5792,27.657919,0.751482,122.61703600000001,122.61703600000001,5.907036000000019,59.07036000000019,True
NEE,2024-06-27,117.45,118.425,95.004237,95.004237,0.0,5.7699,7,73.72,68.061,25.5154,4.5442,2.6749,19.02166,279.4795,27.947954,0.755137,122.952191,122.952191,5.502190999999996,55.02190999999996,True
NEE,2024-06-28,113.854,114.854,94.974156,94.974156,0.0,5.7827,7,70.81,68.061,26.2975,4.5636,2.6721,17.220595,253.017,25.301703,0.72209,120.275859,120.275859,6.421858999999998,64.21858999999998,True
NEE,2024-07-01,113.51,114.518,94.941021,94.941021,0.0,5.7834,7,69.9,68.061,25.5905,4.6276,2.6639,16.314584,239.7053,23.970528,0.714336,118.91154900000001,118.91154900000001,5.401549000000003,54.01549000000003,True
NEE,2024-07-02,114.058,115.075,95.036193,95.036193,0.0,5.7495,7,70.47,68.061,26.0086,4.6023,2.6612,16.858774,247.7009,24.770091,0.719407,119.806284,119.806284,5.748283999999998,57.48283999999998,True
NEE,2024-07-10,116.43,117.513,95.478599,95.478599,0.0,5.6376,7,72.9,68.061,26.3007,4.4573,2.6393,18.52265,272.1477,27.214775,0.741706,122.693374,122.693374,6.263373999999999,62.633739999999996,True
NEE,2024-07-11,118.723,119.815,95.703307,95.703307,0.0,5.5424,7,74.7,68.061,25.6618,4.3655,2.6366,19.522862,286.8436,28.684356,0.760222,124.387663,124.387663,5.6646630000000044,56.646630000000044,True
NEE,2024-07-12,119.757,120.874,95.850646,95.850646,0.0,5.486,7,76.0,68.061,25.7641,4.3172,2.6338,20.521826,301.521,30.152104,0.771353,126.00274999999999,126.00274999999999,6.245749999999987,62.45749999999987,True
NEE,2024-07-15,116.411,117.536,95.876619,95.876619,0.0,5.4863,7,70.97,68.061,26.6767,4.3138,2.6256,17.099371,251.2359,25.123593,0.716841,121.000212,121.000212,4.589212000000003,45.892120000000034,True
NEE,2024-07-16,115.948,117.082,95.967166,95.967166,0.0,5.4673,7,71.9,68.061,25.9052,4.2798,2.6229,17.427411,256.0557,25.605573,0.727986,121.57273900000001,121.57273900000001,5.6247390000000195,56.247390000000195,True
NEE,2024-07-18,115.549,116.699,95.947645,95.947645,0.0,5.4965,7,71.67,68.061,27.4226,4.2899,2.6174,17.843203,262.1648,26.216483,0.722411,122.16412799999999,122.16412799999999,6.615127999999984,66.15127999999984,True
NEE,2024-07-19,115.715,116.89,95.892508,95.892508,0.0,5.5191,7,72.0,68.061,26.6065,4.3202,2.6146,17.780214,261.2394,26.123936,0.728107,122.016444,122.016444,6.301444000000004,63.014440000000036,True
NEE,2024-07-22,116.91,118.093,95.897762,95.897762,0.0,5.5326,7,72.9,68.061,26.8547,4.3359,2.6064,18.508857,271.9451,27.194508,0.737225,123.09227,123.09227,6.182270000000003,61.822700000000026,True
NEE,2024-07-23,116.119,117.31,95.9543,95.9543,0.0,5.5148,7,72.11,68.061,26.6474,4.317,2.6037,17.834167,262.0321,26.203206,0.728901,122.15750600000001,122.15750600000001,6.038506000000012,60.385060000000124,True
NEE,2024-07-24,117.011,118.211,95.955058,95.955058,0.0,5.5127,7,75.41,68.061,25.7211,4.303,2.601,19.916802,292.6316,29.26316,0.765177,125.218218,125.218218,8.207217999999997,82.07217999999997,True
NEE,2024-07-25,117.586,118.794,95.964064,95.964064,0.0,5.5124,7,73.44,68.061,25.865,4.3051,2.5982,18.45683,271.1807,27.118066,0.74489,123.08212999999999,123.08212999999999,5.496129999999994,54.96129999999994,True
NEE,2024-07-26,118.709,119.942,96.089559,96.089559,0.0,5.4687,7,74.26,68.061,26.3047,4.2556,2.5955,19.169873,281.6572,28.16572,0.75104,124.255279,124.255279,5.546278999999998,55.462789999999984,True
NEE,2024-07-29,118.425,119.667,96.172594,96.172594,0.0,5.4699,7,74.34,68.061,26.355,4.2362,2.5873,19.204329,282.1635,28.216345,0.751165,124.38893900000001,124.38893900000001,5.9639390000000105,59.639390000000105,True
NEE,2024-07-30,118.277,119.527,96.214782,96.214782,0.0,5.4568,7,74.28,68.061,26.456,4.2135,2.5845,19.164185,281.5736,28.157361,0.749795,124.372143,124.372143,6.095142999999993,60.95142999999993,True
NEE,2024-07-31,120.908,122.158,96.353432,96.353432,0.0,5.3975,7,76.39,68.061,25.8506,4.1629,2.5818,20.524828,301.5651,30.156514,0.771195,126.509946,126.509946,5.601945999999998,56.01945999999998,True
NEE,2024-08-01,122.939,124.197,96.503887,96.503887,0.0,5.3304,7,78.39,68.061,26.6488,4.0526,2.5791,22.255723,326.9967,32.699666,0.784378,129.203553,129.203553,6.2645530000000065,62.64553000000006,True
NEE,2024-08-05,121.409,122.701,96.889399,96.889399,0.0,5.2119,7,76.68,68.061,29.0177,3.775,2.5681,21.517382,316.1484,31.614844,0.756893,128.504243,128.504243,7.095242999999996,70.95242999999996,True
NEE,2024-08-06,122.3,123.6,96.84922,96.84922,0.0,5.2481,7,76.97,68.061,28.2722,3.848,2.5654,21.517525,316.1505,31.615053,0.762641,128.464273,128.464273,6.164272999999994,61.64272999999994,True
NEE,2024-08-07,122.253,123.562,96.795725,96.795725,0.0,5.222,7,77.56,68.061,28.4792,3.889,2.5626,22.080998,324.4295,32.442947,0.767863,129.238672,129.238672,6.985672000000008,69.85672000000008,True
NEE,2024-08-08,122.289,123.606,96.77962,96.77962,0.0,5.2417,7,77.54,68.061,28.7389,3.9217,2.5599,22.185214,325.9607,32.59607,0.767465,129.37569,129.37569,7.08668999999999,70.8668999999999,True
NEE,2024-08-12,121.9,123.25,96.913588,96.913588,0.0,5.2265,7,77.58,68.061,26.7454,3.8847,2.5489,21.392081,314.3074,31.430743,0.773542,128.344331,128.344331,6.444331000000005,64.44331000000005,True
NEE,2024-08-13,123.043,124.401,97.092172,97.092172,0.0,5.1468,7,78.12,68.061,27.0437,3.8215,2.5462,21.848682,321.0161,32.101613,0.776194,129.193785,129.193785,6.150784999999985,61.50784999999985,True
NEE,2024-08-15,122.274,123.649,97.066199,97.066199,0.0,5.1961,7,77.41,68.061,27.2006,3.9036,2.5407,21.420989,314.7322,31.473217,0.770655,128.539416,128.539416,6.265415999999988,62.65415999999988,True
NEE,2024-08-19,124.273,125.681,97.164065,97.164065,0.0,5.1658,7,79.35,68.061,25.992,3.8932,2.5298,22.420212,329.4135,32.941346,0.792677,130.105411,130.105411,5.832411000000008,58.324110000000076,True
NEE,2024-08-20,123.831,125.248,97.231549,97.231549,0.0,5.1293,7,78.98,68.061,26.6371,3.8491,2.527,22.320334,327.946,32.794598,0.785809,130.026147,130.026147,6.195147000000006,61.95147000000006,True
NEE,2024-08-21,124.51,125.935,97.388332,97.388332,0.0,5.0733,7,79.64,68.061,25.7322,3.7947,2.5243,22.427344,329.5182,32.951824,0.794757,130.340156,130.340156,5.830156000000002,58.30156000000002,True
NEE,2024-08-22,123.8,125.233,97.310841,97.310841,0.0,5.1227,7,78.92,68.061,26.9337,3.8446,2.5216,22.361065,328.5444,32.854441,0.783978,130.165282,130.165282,6.3652819999999934,63.65281999999993,True
NEE,2024-08-23,124.675,126.134,97.461062,97.461062,0.0,5.0442,7,79.66,68.061,27.3118,3.7937,2.5188,23.012018,338.1087,33.810868,0.788054,131.27193,131.27193,6.59693,65.9693,True
NEE,2024-08-26,125.325,126.792,97.502758,97.502758,0.0,5.0622,7,80.64,68.061,26.1958,3.7914,2.5106,23.33458,342.848,34.284799,0.80115,131.787557,131.787557,6.46255699999999,64.6255699999999,True
NEE,2024-08-27,124.687,126.162,97.539071,97.539071,0.0,5.0433,7,79.61,68.061,26.2064,3.781,2.5079,22.509596,330.7267,33.072674,0.79203,130.611745,130.611745,5.924745000000016,59.24745000000016,True
NEE,2024-08-28,124.221,125.705,97.557976,97.557976,0.0,5.0482,7,79.41,68.061,26.3658,3.778,2.5051,22.4024,329.1517,32.915174,0.789477,130.47315,130.47315,6.25215,62.52150000000001,True
NEE,2024-08-29,125.145,126.637,97.526274,97.526274,0.0,5.0673,7,80.03,68.061,28.7375,3.7978,2.5024,23.777559,349.3565,34.935655,0.785848,132.461929,132.461929,7.316929000000002,73.16929000000002,True
NEE,2024-08-30,125.561,125.578,97.510294,97.510294,0.0,5.064,7,80.51,68.061,25.9869,3.8211,2.4997,23.149795,340.133,34.013299,0.801509,131.523593,131.523593,5.962592999999998,59.62592999999998,True
NEE,2024-09-03,125.93,125.955,96.030895,96.047561,0.016667,5.0216,6,79.93,68.061,26.0143,3.7817,2.4887,22.618515,332.3271,33.232706,0.79575,129.263601,129.280268,3.3336009999999874,33.336009999999874,True
NEE,2024-09-04,126.708,126.741,96.211457,96.236457,0.025,4.9175,6,81.08,68.061,26.1911,3.693,2.486,23.511542,345.448,34.544803,0.803008,130.75626,130.78126,4.048259999999999,40.48259999999999,True
NEE,2024-09-05,125.957,125.998,96.317583,96.350917,0.033333,4.88,6,80.33,68.061,27.1436,3.6568,2.4832,23.200462,340.8774,34.087743,0.792134,130.405326,130.438659,4.448326000000009,44.48326000000009,True
NEE,2024-09-06,126.026,126.092,96.422506,96.464173,0.041667,4.8149,6,79.98,68.061,28.5804,3.6019,2.4805,23.409491,343.9486,34.394863,0.782759,130.81736899999999,130.85903599999997,4.791368999999989,47.91368999999989,True
NEE,2024-09-09,125.628,125.703,96.504775,96.571442,0.066667,4.8046,6,81.19,68.061,26.5921,3.5791,2.4723,23.577113,346.4115,34.641145,0.800223,131.14592,131.21258699999998,5.5179199999999895,55.179199999999895,True
NEE,2024-09-10,127.546,127.629,96.590464,96.665464,0.075,4.7648,6,82.3,68.061,27.0581,3.5222,2.4695,24.582301,361.1804,36.118037,0.805973,132.708501,132.783501,5.162501000000006,51.62501000000006,True
